Column1;V1;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;-log10
100503353;Gm14440;0,626647606;1,717440877;1,755226897;0,978472288;0,327840791;0,999924868;0,484337011
100503361;Tmem95;0,249032141;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
100503380;Snhg4;9,458898229;0,455518619;0,482605197;0,943874252;0,345233911;0,999924868;0,461886552
100503460;Gm19705;0,5101357;-0,00347085;2,16884557;-0,001600321;0,998723129;0,999924868;0,000554892
100503468;Gm14023;0,627005946;-0,591088392;1,832412868;-0,322573805;0,747018034;0,999924868;0,126668913
100503496;Gm45916;11,03215527;-0,069350617;0,422373141;-0,164192772;0,869579391;0,999924868;0,060690761
100503498;Gm16675;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
100503565;Gm9926;4,743478756;-0,155940867;0,620616947;-0,251267497;0,801607303;0,999924868;0,096038335
100503572;Bbip1;18,27160871;-0,042618683;0,324549221;-0,131316548;0,895524902;0,999924868;0,047922333
100503583;Fsbp;1,873108566;0,190697177;0,971790359;0,196232834;0,844427929;0,999924868;0,073437411
100503619;E330011O21Rik;0,121678259;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100503636;1700123M08Rik;0,873744784;0,413626453;1,431731453;0,288899466;0,772658312;0,999924868;0,112012519
100503652;Gm16845;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
100503659;Cbarp;1,893638199;-0,197703586;1,039844781;-0,190127978;0,849208847;0,999924868;0,07098549
100503670;Rpl5;222,294561;-0,056610612;0,207690704;-0,272571717;0,785182456;0,999924868;0,105029413
100503676;Gm38426;6,358197896;0,050955318;0,551563187;0,092383464;0,926393377;0,999924868;0,033204558
100503823;Gm16973;2,628825293;0,135029896;0,829877419;0,162710653;0,870746259;0,999924868;0,060108383
100503849;Sp3os;2,75818495;-0,004385047;0,809790147;-0,005415041;0,995679443;0,999924868;0,001880459
100503884;Ccdc149;3,002162041;-0,003948543;0,767543616;-0,005144389;0,99589539;0,999924868;0,001786278
100503890;Pet100;13,89306003;0,073706747;0,369571502;0,199438394;0,841919829;0,999924868;0,074729262
100503915;Smpd5;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
100503969;1810008I18Rik;3,890442502;-0,09637186;0,70481052;-0,136734423;0,89124072;0,999924868;0,050004979
100504029;Gm16740;0,873744784;0,413626453;1,431731453;0,288899466;0,772658312;0,999924868;0,112012519
100504104;Gm16062;1,496232918;-0,00010342;1,098300849;-9,42E-05;0,999924868;0,999924868;3,26E-05
100504166;4933421O10Rik;0,243977091;-0,003962916;3,533811541;-0,001121428;0,99910523;0,999924868;0,000388768
100504195;NA;2,372641385;-0,156267076;0,870481808;-0,179517912;0,857531054;0,999924868;0,066750144
100504262;A730020E08Rik;0,873247554;-0,422717468;1,431697758;-0,29525608;0,767798264;0,999924868;0,114752874
100504309;Smim27;8,129564031;0,219377416;0,497469486;0,440986678;0,659222642;0,999924868;0,180967885
100504421;2900076A07Rik;1,755080509;-0,002942196;1,013072969;-0,002904229;0,997682764;0,999924868;0,001007531
100504425;Tincr;6,175308921;0,173334609;0,662637613;0,26158281;0,793643099;0,999924868;0,100374756
100504446;Prr22;1,118589485;0,993529761;1,327156397;0,748615433;0,454089027;0,999924868;0,342858992
100504474;Smlr1;0,98116996;-0,004846048;1,868718842;-0,002593246;0,997930891;0,999924868;0,000899534
100504501;Gm20257;8,290248822;0,084300133;0,507293979;0,166176095;0,868018371;0,999924868;0,061471083
100504549;AI463170;0,245740279;-1,438611661;3,532821653;-0,407213214;0,683851397;0,999924868;0,165038262
100504586;Gm20300;2,001441361;-0,003948234;0,933195766;-0,004230874;0,996624261;0,999924868;0,001468545
100504608;Eef1akmt3;0,374073074;-2,026567408;2,62309411;-0,772586618;0,439767067;0,999924868;0,356777297
100504637;Gm20324;1,374304466;-0,269653177;1,1456724;-0,235366739;0,8139241;0,999924868;0,089416092
100504661;Gm20337;0,62359484;-1,725352588;1,756320606;-0,982367674;0,325918746;0,999924868;0,486890659
100504663;Atg14;3,002162041;-0,003948543;0,767543616;-0,005144389;0,99589539;0,999924868;0,001786278
100504687;2810029C07Rik;0,126975896;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100504703;A730063M14Rik;2,624430823;0,131973715;0,839937514;0,157123254;0,875147711;0,999924868;0,057918639
100504715;Tmppe;4,002882722;-0,00394878;0,667856235;-0,00591262;0,995282439;0,999924868;0,002053658
100505096;Defa33;5,60323269;0,315664337;0,604329688;0,522337961;0,601435043;0,999924868;0,220811271
100505386;Iqschfp;1,639189176;-0,228279527;1,079828199;-0,211403561;0,832572378;0,999924868;0,079578002
100515;Zfp518b;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
100526461;Mir1249;0,382300135;2,049347371;3,482644975;0,588445674;0,556233188;0,999924868;0,254743102
100526465;Mir3057;3,77269605;-0,59188011;0,75795274;-0,78089316;0,434865335;0,999924868;0,36164521
100526467;Mir3061;1,379740658;0,814770786;1,330528209;0,612366412;0,540295359;0,999924868;0,267368763
100526468;Mir3063;0,121678259;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100526469;Mir3064;31,67857582;0,000508353;0,342625525;0,001483699;0,99881618;0,999924868;0,000514431
100526474;Mir3074-1;0,127473127;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
100526475;Mir3076;0,880090129;-2,311909025;1,875103685;-1,232949967;0,217594432;0,999924868;0,662352223
100526476;Mir3077;0,128332795;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100526479;Mir3082;8,751050187;0,491578917;0,555965852;0,884189047;0,37659417;0,999924868;0,424126408
100526505;Mir3101;1,748143026;0,405199718;1,083509502;0,373969695;0,708426863;0,999924868;0,149704979
100526508;Mir3102;0,121678259;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100526514;Mir3112;1,858560497;-0,203366416;1,108444118;-0,183470157;0,854429133;0,999924868;0,068323952
100526525;Mir3092;0,121678259;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100526542;Mir3113;1,378953227;0,256362117;1,146185179;0,223665531;0,823017569;0,999924868;0,084590894
100526546;Mir3068;0,379370712;-2,042616328;2,619759524;-0,779696117;0,435569765;0,999924868;0,360942274
100526556;Mir3091;0,126975896;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100526560;Mir3109;0,634273114;-1,751020202;2,487991787;-0,703788578;0,481564448;0,999924868;0,317345583
100529074;Snora33;5,878673626;0,179429294;0,594668657;0,301729865;0,762857999;0,999924868;0,117556295
100529075;Snord100;11,46643744;0,313772472;0,497352267;0,630885778;0,528115212;0,999924868;0,277271323
100529076;Snord42a;4,270378855;-1,062627863;0,811729483;-1,309091126;0,190503485;0,999924868;0,720097075
100529077;Snord42b;2,16052929;-1,265398634;1,355302934;-0,933664794;0,350476831;0,999924868;0,455340687
100529082;Gm11127;3,512297741;-0,003872951;0,721260821;-0,005369696;0,995715623;0,999924868;0,001864679
100532;Rell1;16,06716619;-0,182756435;0,381620039;-0,478896327;0,632012384;0,999924868;0,199274412
100561;Slc15a4;9,123893607;-0,042407833;0,449886435;-0,094263418;0,924899909;0,999924868;0,033905263
100568458;Gm38431;44,39783615;0,123477412;0,256397281;0,481586277;0,630099876;0,999924868;0,200590606
100608;Noc4l;54,75494566;0,250892841;0,232049984;1,081201716;0,279607395;0,999924868;0,553451347
100609;Nsun5;13,20806332;0,212749264;0,402864714;0,528091084;0,597436119;0,999924868;0,223708525
100616095;Snhg18;0,742979795;-1,004085535;1,764665402;-0,568994855;0,569359631;0,999924868;0,244613328
100628576;Mir5046;20,62849863;-0,08960374;0,547242291;-0,16373687;0,869938291;0,999924868;0,060511553
100628592;Mir3473d;0,127353882;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
100628594;Mir3572;0,503851544;-0,018228669;2,618507202;-0,006961474;0,994445592;0,999924868;0,002418973
100628601;Mir5132;0,627626519;0,568192257;1,833037747;0,309973026;0,756581469;0,999924868;0,1211443
100628602;Mir5133;0,255308691;-1,466411348;3,53142959;-0,415245812;0,677961965;0,999924868;0,16879467
100628606;Mir3960;0,244844701;1,430296543;3,53277634;0,404864731;0,685576944;0,999924868;0,163943796
100628612;Mir5113;5,849982094;-0,069625808;0,63797196;-0,109136157;0,913094497;0,999924868;0,039484275
100628619;Mir5114;634,3344246;-0,40452498;0,455547376;-0,887997607;0,374542039;0,999924868;0,42649943
100628620;Mir5122;0,495759275;0,002484533;2,170284793;0,001144796;0,999086585;0,999924868;0,000396872
100628628;Mir5116;9,28293037;0,076051804;0,492432663;0,154441022;0,877262011;0,999924868;0,056870677
100637;N4bp2l1;0,755875979;-0,99803331;1,623859543;-0,614605687;0,538815158;0,999924868;0,268560195
100642166;Gm15446;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
100647;Upk3b;0,493864319;-2,428131031;3,336611901;-0,727723542;0,466782836;0,999924868;0,330885121
100662;NA;2,12311962;-0,171931246;0,912018781;-0,188517221;0,850471217;0,999924868;0,07034038
100678;Psph;71,07672053;-0,226460659;0,456378497;-0,496212377;0,619744579;0,999924868;0,207787263
100683;Trrap;8,379480177;0,039272951;0,468835437;0,083767028;0,933241664;0,999924868;0,030005881
100689703;9330133O14Rik;3,512297741;-0,003872951;0,721260821;-0,005369696;0,995715623;0,999924868;0,001864679
100710;Pds5b;5,474637662;-0,004115964;0,605845283;-0,006793755;0,994579409;0,999924868;0,002360536
100715;Tent2;14,86241742;-0,124485754;0,358609556;-0,347134515;0,728490265;0,999924868;0,137576248
100727;Ugt2b34;69,15740351;-0,362749336;0,260189647;-1,394172829;0,163265421;0,999924868;0,787105788
100732;Mapre3;3,40954963;-0,108950065;0,847452777;-0,128561812;0,897704385;0,999924868;0,046866653
100736249;Mira;0,500567288;0,013310151;2,171061367;0,006130712;0,99510843;0,999924868;0,002129594
100737;Dcun1d4;13,80463728;0,049009382;0,405606346;0,12082992;0,903825751;0,999924868;0,043915289
100740;AI839979;0,127473127;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
100756;Usp30;10,77770625;-0,070984057;0,423274548;-0,167702163;0,866817594;0,999924868;0,062072282
100763;Ube3c;16,52609661;-0,047599689;0,341300571;-0,139465602;0,889082236;0,999924868;0,051058067
100764;Rita1;4,757863123;0,146804027;0,618195761;0,237471746;0,812290836;0,999924868;0,090288446
100855;Tbc1d14;8,968900834;-0,083785633;0,480410278;-0,17440433;0,861547711;0,999924868;0,064720667
100859931;Gm20604;9,497071104;-0,003978103;0,440271525;-0,009035568;0,992790758;0,999924868;0,003142274
100861901;Gm21312;0,122545869;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
100885832;Mir5620;0,126975896;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
100900;Hscb;13,52503718;-0,110246429;0,378659923;-0,291148923;0,770937425;0,999924868;0,112980871
100910;Chpf2;5,15716254;0,065279974;0,637078805;0,10246766;0,918385482;0,999924868;0,036974991
100929;Tyw1;6,494909062;-0,003990429;0,529692064;-0,007533488;0,993989203;0,999924868;0,002618333
100972;Rab28;26,06114677;-0,114427525;0,286392313;-0,399548172;0,689489337;0,999924868;0,161472446
100978;Nfxl1;11,83922852;-0,154891553;0,418012286;-0,370543064;0,710977896;0,999924868;0,148143901
100986;Akap9;4,492600092;-0,162909766;0,638381874;-0,255191716;0,798575029;0,999924868;0,097684274
101023;Zfp513;9,674451737;0,032231426;0,481025107;0,067005704;0,946577162;0,999924868;0,023843978
101095;Zfp282;6,126622914;0,05442801;0,544284899;0,099999118;0,920345026;0,999924868;0,036049331
101100;Ttll3;15,25639123;-0,003958073;0,351709347;-0,011253817;0,991020942;0,999924868;0,003917168
101113;Snx21;1,510856381;-0,003771699;1,100253344;-0,003428028;0,997264835;0,999924868;0,001189495
101118;Tmem168;10,01528703;-0,147993662;0,433350958;-0,341509944;0,73271972;0,999924868;0,13506212
101122;Rpusd3;9,27515232;0,07275265;0,458154398;0,158795049;0,873830349;0,999924868;0,058572876
101142;Itfg2;4,860611235;0,216548258;0,62259953;0,347813077;0,727980568;0,999924868;0,137880213
101148;Bmt2;4,885114024;-0,373387723;0,62037807;-0,601871248;0,547259845;0,999924868;0,261806417
101185;Pot1a;4,113098431;-0,089783798;0,675413458;-0,13293161;0,894247468;0,999924868;0,048542281
101187;Parp11;2,001441361;-0,003948234;0,933195766;-0,004230874;0,996624261;0,999924868;0,001468545
101197;Zfp956;4,120751526;0,258216975;0,66392306;0,388926053;0,697330849;0,999924868;0,156561122
101202;Hepacam2;3,459193412;0,202329613;0,949922821;0,212995844;0,831330205;0,999924868;0,08022644
101206;Tada3;13,25495781;0,1049572;0,376485639;0,278781416;0,780412577;0,999924868;0,10767574
101214;Tra2a;57,48025298;0,046813641;0,194099945;0,241183174;0,809413151;0,999924868;0,091829744
101240;Wdr91;6,009999705;0,116092358;0,552443648;0,210143349;0,833555793;0,999924868;0,079065326
101314;Brk1;122,9068808;0,013842593;0,147032427;0,09414653;0,924992759;0,999924868;0,033861667
101351;Eogt;6,656309334;0,050032699;0,552106136;0,090621523;0,927793329;0,999924868;0,032548754
101358;Fbxl14;18,9585276;0,031695165;0,33913653;0,093458423;0,925539379;0,999924868;0,033605099
101437;Dhx32;48,20962496;-0,026263542;0,214705308;-0,122323674;0,902642684;0,999924868;0,044484134
101471;Phrf1;17,9926569;0,115922018;0,326415264;0,355136632;0,722487234;0,999924868;0,141169822
101476;Plekha1;7,152068609;0,047209912;0,52261798;0,090333501;0,928022199;0,999924868;0,032441635
101488;Slco2b1;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
101489;Ric8a;32,81256199;0,00578983;0,362179582;0,015986075;0,987245501;0,999924868;0,005574837
101490;Inpp5f;3,134932805;0,110373851;0,766491087;0,143998871;0,885501361;0,999924868;0,052810767
101497;Plekhg2;5,527494955;-0,134651832;0,604402812;-0,22278492;0,823702905;0,999924868;0,084229402
101502;Hsd3b7;17,93230209;0,137225644;0,348922829;0,393283652;0,694109991;0,999924868;0,158571704
101513;Mob2;8,58974125;0,12022821;0,498399055;0,241228808;0,809377784;0,999924868;0,09184872
101540;Prkd2;4,504930251;-0,004516243;0,636140157;-0,007099446;0,994335509;0,999924868;0,002467051
101543;Wtip;10,27600873;0,206281021;0,439449438;0,469407861;0,63877813;0,999924868;0,194649961
101565;Ccp110;2,843806594;0,123710659;0,936253995;0,132133652;0,894878579;0,999924868;0,048235888
101568;Vrk3;27,35054516;0,036054311;0,27293044;0,132100733;0,894904616;0,999924868;0,048223252
101592;Efl1;19,87219368;-0,021274175;0,311045411;-0,06839572;0,945470629;0,999924868;0,024351958
101604;E430018J23Rik;2,741926092;0,259216468;0,817150766;0,31721988;0,751076766;0,999924868;0,124315672
101612;Grwd1;42,01488009;0,335720908;0,376372694;0,891990607;0,372397967;0,999924868;0,428992699
101613;Nlrp6;19,50923114;-0,426016442;2,904332308;-0,146683092;0,883382165;0,999924868;0,053851373
101631;Pwwp2b;20,23162756;-0,02300598;0,383848287;-0,059935086;0,952207335;0,999924868;0,021268477
101669761;Gm15694;4,130733834;0,261087566;0,665401462;0,392376002;0,694780415;0,999924868;0,158152432
101685;Spty2d1;8,271056442;-0,090574128;0,477946862;-0,18950669;0,849695712;0,999924868;0,070736573
101700;Trim68;3,645557794;-0,102614348;0,733170164;-0,139959798;0,888691754;0,999924868;0,051248849
101706;Numa1;26,56818097;0,090671674;0,289955377;0,312709063;0,75450171;0,999924868;0,122339772
101739;Psip1;21,80911343;0,046852386;0,329680215;0,142114643;0,886989452;0,999924868;0,052081545
101772;Ano1;49,89087466;0,011528321;0,449933575;0,025622274;0,97955862;0,999924868;0,008969569
101809;Spred3;0,5101357;-0,00347085;2,16884557;-0,001600321;0,998723129;0,999924868;0,000554892
101831;Faap24;20,86684448;0,047746555;0,303641381;0,157246536;0,875050554;0,999924868;0,057966856
101835;AW146154;2,497200636;-0,001524138;0,849748331;-0,001793635;0,998568887;0,999924868;0,00062197
101861;Ints4;18,46812118;0,073624569;0,331456833;0,222124156;0,824217233;0,999924868;0,083958309
101867;Rrp8;16,96154352;0,165173976;0,3493759;0,47276866;0,636378236;0,999924868;0,196284682
101869;Unc45a;21,08370488;0,131810274;0,345520927;0,381482753;0,702845066;0,999924868;0,153140399
101883;Igflr1;9,136355534;0,272743971;0,453106917;0,601941751;0,547212911;0,999924868;0,261843664
101943;Sf3b3;60,18656638;0,108884357;0,252052871;0,431990146;0,665748575;0,999924868;0,176689754
101966;D8Ertd738e;142,5013506;0,152822246;0,158563736;0,963790645;0,335150898;0,999924868;0,474759613
101985;Usb1;18,0206057;-0,044921674;0,326738863;-0,137484944;0,890647492;0,999924868;0,050294151
101994;Champ1;15,32714716;0,066882015;0,375775591;0,177983925;0,8587356;0,999924868;0,066140533
102022;Ces2a;54,78200107;-0,034056548;1,566763437;-0,021736879;0,982657845;0,999924868;0,007597674
102032;Smim19;8,410971031;-0,133068086;0,492161975;-0,270374578;0,786872096;0,999924868;0,104095855
102058;Exoc8;5,758583803;0,120546553;0,563066204;0,214089484;0,830477276;0,999924868;0,080672247
102060;Gadd45gip1;38,54534011;0,132847844;0,271671113;0,489002465;0,624839952;0,999924868;0,20423121
102093;Phkb;6,142261199;-0,18019937;0,551917462;-0,326496953;0,744048394;0,999924868;0,128398816
102098;Arhgef18;9,193471079;-0,043730008;0,549632348;-0,079562289;0,936585389;0,999924868;0,028452622
102103;Mtus1;13,29255054;-0,029998684;0,480194798;-0,062471906;0,950187034;0,999924868;0,0221909
102115;Dohh;26,45588769;0,236243735;0,320442296;0,737242672;0,460974788;0,999924868;0,336322827
102122;Psme3ip1;32,73907962;0,084120595;0,246824148;0,340811853;0,733245227;0,999924868;0,134750756
102124;Enkd1;8,634748861;0,036609585;0,464718283;0,078778017;0,93720919;0,999924868;0,028163462
102141;Snx25;13,45660958;-0,162474114;0,405243116;-0,40092998;0,688471677;0,999924868;0,162113922
102162;Taf5l;28,76766407;0,007769928;0,325247585;0,023889271;0,980940932;0,999924868;0,008357143
102182;Prmt9;4,124560981;-0,090374959;0,659671816;-0,136999879;0,891030891;0,999924868;0,050107239
102193;Zdhhc7;20,85571559;0,012239159;0,310503439;0,039417146;0,96855781;0,999924868;0,013874452
102209;Snapc2;16,85711158;0,101301465;0,343661892;0,294770725;0,768169031;0,999924868;0,114543206
102216272;Ak6;53,00663663;0,037683545;0,203979201;0,184742095;0,853431327;0,999924868;0,068831419
